INCOMESTATEMENTID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,STATUS,CREATEDATE,UPDATEDATE,ISA1,ISS115,ISS116,ISS117,ISS118,ISS119,ISS120,ISS121,ISS122,ISS42,ISS44,ISS45,ISS46,ISS48,ISS47,ISS43,ISS49,ISS123,ISS50,ISA2,ISA3,ISS124,ISS125,ISS126,ISS127,ISS128,ISS129,ISS130,ISS168,ISS131,ISS132,ISS133,ISS134,ISS135,ISS136,ISS137,ISS138,ISS139,ISS140,ISA4,ISA5,ISS142,ISS143,ISS144,ISS145,ISS141,ISS147,ISS148,ISS149,ISS150,ISS151,ISS146,ISA102,ISS152,ISA10,ISA11,ISA12,ISA13,ISA14,ISA15,ISA16,ISS153,ISS154,ISA19,ISA17,ISA18,ISA20,ISA22,ISS155,ISA21,ISS174,ISS156,ISS157,ISS158,ISS159,ISS160,ISS161,ISS162,ISS163,ISS164,ISS165,ISS166,ISS167,ISA23,ISA24,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
1877122,TAS,CK,TAS,2011,1,,2011-01-01,2011-03-31,HNX-BCTC Q1/2011,,2011-04-19,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:31:06.000,2394655208.0,,,,,,,,,1598371908.0,0.0,0.0,18000000.0,0.0,0.0,563909816.0,0.0,,214373484.0,-611188551.0,1783466657.0,,,,,,,,,,,,,,,,,,,-8394252456.0,-6610785799.0,,,,,,,,,,,,,,-3475809290.0,-10086595089.0,0.0,0.0,0.0,0.0,-10086595089.0,,,,0.0,2521648772.0,-7564946317.0,-7564946317.0,,0.0,,,,,,,,,,,,,,-544.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877228,TAS,CK,TAS,2011,2,,2011-04-01,2011-06-30,HNX- BCTC Q2/2011,,2011-08-05,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:30:57.000,-979812061.0,,,,,,,,,-572771624.0,0.0,0.0,3181818.0,142542.0,0.0,-506640548.0,0.0,,96275751.0,611188551.0,-368623510.0,,,,,,,,,,,,,,,,,,,-1216056398.0,-1584679908.0,,,,,,,,,,,,,,630464791.0,-954215117.0,5000000.0,-120000000.0,-115000000.0,0.0,-1069215117.0,,,,0.0,237303780.0,-831911337.0,-831911337.0,,0.0,,,,,,,,,,,,,,-60.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877456,TAS,CK,TAS,2011,3,,2011-07-01,2011-09-30,WEB- BCTC Q3/2011,,2011-10-18,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:30:56.000,979669454.0,,,,,,,,,-115010525.0,0.0,0.0,107454546.0,69857458.0,0.0,371654183.0,0.0,,545713792.0,0.0,979669454.0,,,,,,,,,,,,,,,,,,,2077662453.0,3057331907.0,,,,,,,,,,,,,,378277852.0,3435609759.0,-5000000.0,120000000.0,115000000.0,0.0,3550609759.0,,,,0.0,-857652440.0,2692957319.0,2692957319.0,,0.0,,,,,,,,,,,,,,194.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877545,TAS,CK,TAS,2011,4,,2011-10-01,2011-12-31,WEB - BCTC NAM 2011,,2012-04-06,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:30:51.000,5075311881.0,,,,,,,,,3040508744.0,0.0,0.0,217000000.0,188506180.0,0.0,735790184.0,0.0,,893506773.0,-611188551.0,4464123330.0,,,,,,,,,,,,,,,,,,,-31195974517.0,-26731851187.0,,,,,,,,,,,,,,-52298578808.0,-79030429995.0,17500000.0,-124785072.0,-107285072.0,0.0,-79137715067.0,,,,0.0,18078507294.0,-61059207773.0,-61059207773.0,,0.0,,,,,,,,,,,,,,-4393.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877131,HBS,CK,HBS,2011,1,,2011-01-01,2011-03-31,HNX-BCTC Q1/2011,,2011-04-20,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:14:07.000,14409990689.0,,,,,,,,,9995551409.0,0.0,0.0,0.0,0.0,0.0,2877696000.0,717008481.0,,819734799.0,-2509861157.0,11900129532.0,,,,,,,,,,,,,,,,,,,-1965853102.0,9934276430.0,,,,,,,,,,,,,,-9528574881.0,405701549.0,319960.0,0.0,319960.0,0.0,406021509.0,,,,-101425387.0,0.0,304596122.0,304596122.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877437,HBS,CK,HBS,2011,2,,2011-04-01,2011-06-30,WEB- BCTC Q22/2011,,2011-09-15,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:14:04.000,-49917080.0,,,,,,,,,-1786698048.0,0.0,0.0,30000000.0,0.0,0.0,-373393191.0,54835907.0,,2025338252.0,473849658.0,423932578.0,,,,,,,,,,,,,,,,,,,-879808891.0,-455876313.0,,,,,,,,,,,,,,86073852.0,-369802461.0,812639070.0,0.0,812639070.0,0.0,442836609.0,,,,92450615.0,0.0,535287224.0,535287224.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877469,HBS,CK,HBS,2011,3,,2011-07-01,2011-09-30,WEB- BCTC Q3/2011,,2011-10-26,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:14:05.000,-4954886854.0,,,,,,,,,-2206097419.0,0.0,0.0,-9599846.0,0.0,0.0,-2504302809.0,-57966924.0,,-176919856.0,1651432749.0,-3303454105.0,,,,,,,,,,,,,,,,,,,2477894777.0,-825559328.0,,,,,,,,,,,,,,821660313.0,-3899015.0,-812426255.0,0.0,-812426255.0,0.0,-816325270.0,,,,974754.0,0.0,-815350516.0,-815350516.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877529,HBS,CK,HBS,2011,4,,2011-10-01,2011-12-31,SSC - BCTC NAM 2011,,2012-03-13,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:13:51.000,44839607927.0,,,,,,,,,21110374596.0,0.0,0.0,1630000000.0,0.0,0.0,14400745522.0,2286127516.0,,5412360293.0,-5662190836.0,39177417091.0,,,,,,,,,,,,,,,,,,,-9553849173.0,29623567918.0,,,,,,,,,,,,,,-28237101160.0,1386466758.0,-532775.0,0.0,-532775.0,0.0,1385933983.0,,,,8000018.0,0.0,1393934001.0,1393934001.0,,0.0,,,,,,,,,,,,,,44.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877955,MASC,CK,MASC,2012,4,,2012-10-01,2012-12-31,WEB- BCTC KT2012,,2013-04-05,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:19:27.000,30617603321.0,,,,,,,,,3592189143.0,0.0,0.0,3616868182.0,0.0,1176375.0,6100045.0,0.0,,23401269576.0,0.0,30617603321.0,,,,,,,,,,,,,,,,,,,-20830318359.0,9787284962.0,,,,,,,,,,,,,,-13690829218.0,-3903544256.0,899886.0,-119586661.0,-118686775.0,0.0,-4022231031.0,,,,-153520884.0,0.0,-4175751915.0,-4175751915.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:43.420,,TOOLS_MIGRATION_20221609
1878479,FPTS,CK,FPTS,2014,1,0.0,2014-01-01,2014-03-31,WEB - BCTC Q1/2014,,2014-04-16,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,66660122799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25952571755.0,0.0,0.0,1328935570.0,0.0,1100424239.0,2154997062.0,0.0,0.0,36123194173.0,-6000000.0,66654122799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10203948824.0,56450173975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7417070837.0,49033103138.0,3276056193.0,-3234139552.0,41916641.0,0.0,49075019779.0,0.0,0.0,0.0,-10400019892.0,0.0,38674999887.0,38674999887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,0.0,2,2020-12-03 10:06:05.127,,
1878565,FPTS,CK,FPTS,2014,2,0.0,2014-04-01,2014-06-30,OTC - BCTC KT Q2/2014,,2014-08-11,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,-9708715049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7209666420.0,0.0,0.0,1448954375.0,5765080.0,84659956.0,-2122570933.0,0.0,0.0,-1915857107.0,-14000000.0,-9722715049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2526797817.0,-12249512866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1015566565.0,-13265079431.0,886371746.0,-785855855.0,100515891.0,0.0,-13164563540.0,0.0,0.0,0.0,2503620278.0,0.0,-10660943262.0,-10660943262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.0,0.0,2,2020-12-03 10:06:25.103,,
1878646,FPTS,CK,FPTS,2014,3,0.0,2014-07-01,2014-09-30,OTC - BCTC Q3/2014,,2014-10-15,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,10694785114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8693327080.0,0.0,0.0,-1025441193.0,5833300.0,21807999.0,483456029.0,0.0,0.0,2515801899.0,-5000000.0,10689785114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934755936.0,11624541050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67895375.0,11556645675.0,-971791773.0,939831776.0,-31959997.0,0.0,11524685678.0,0.0,0.0,0.0,-2536927442.0,0.0,8987758236.0,8987758236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.0,0.0,2,2020-12-03 10:06:48.460,,
1878828,FPTS,CK,FPTS,2014,4,0.0,2014-10-01,2014-12-31,OTC - BCTC KT/2014,,2015-03-05,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,187621878553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70774427774.0,0.0,0.0,6244176012.0,8000056.0,3266053557.0,2255016101.0,0.0,0.0,105074205053.0,-26000000.0,187595878553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37066932110.0,150528946443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24861869792.0,125667076651.0,11688428196.0,-11499307626.0,189120570.0,0.0,125856197221.0,0.0,0.0,0.0,-27286841858.0,0.0,98569355363.0,98569355363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.0,0.0,2,2020-12-03 09:21:40.077,,
1878915,FPTS,CK,FPTS,2015,1,0.0,2015-01-01,2015-03-31,OTC - BCTC Q1/2015,,2015-05-04,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,61864173841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17987983723.0,0.0,0.0,2385694389.0,0.0,1073390445.0,5709781170.0,0.0,0.0,34707324114.0,0.0,61864173841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11953950894.0,49910222947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732768742.0,41177454205.0,2540541483.0,-2817006803.0,-276465320.0,0.0,40900988885.0,0.0,0.0,0.0,-7771272020.0,0.0,33129716865.0,33129716865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,2,2020-12-03 11:10:22.503,,
1879063,FPTS,CK,FPTS,2015,2,0.0,2015-04-01,2015-06-30,OTC - BCTC Q2 KT/2015,,2015-08-03,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,1689721835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463553581.0,0.0,0.0,4588237221.0,0.0,142526333.0,-5673293895.0,0.0,0.0,1168698595.0,-120000000.0,1569721835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-486280793.0,1083441042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-729268154.0,354172888.0,61545050.0,131651316.0,193196366.0,0.0,547369254.0,0.0,0.0,0.0,-1357023462.0,0.0,-809654208.0,-809654208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.0,0.0,2,2020-12-03 11:10:42.887,,
1880099,FPTS,CK,FPTS,2015,3,3.0,2015-07-01,2015-09-30,OTC - BCTC Q3/2015,,2015-10-15,False,1.0,2015-10-15 09:13:32.803,2020-08-31 11:49:35.163,-3423334869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492515498.0,0.0,0.0,-4776953160.0,139767180.0,96274669.0,214311266.0,0.0,0.0,-589250322.0,90000000.0,-3333334869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2068333725.0,-5401668594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-501962077.0,-5903630671.0,798862185.0,-737656367.0,61205818.0,0.0,-5842424853.0,0.0,0.0,0.0,1343081804.0,0.0,-4499343049.0,-4499343049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,2,2020-12-03 11:11:03.777,,
1881515,FPTS,CK,FPTS,2015,4,3.0,2015-10-01,2015-12-31,OTC - BCTC Q4/2015,,2016-01-15,False,1.0,2016-01-15 17:38:48.740,2020-08-31 11:49:35.163,14354618682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-462095729.0,0.0,0.0,1952140654.0,-101558840.0,319662950.0,9580134807.0,0.0,0.0,3066334840.0,18000000.0,14372618682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2688511325.0,11684107357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-724558482.0,10959548875.0,-365851229.0,407618529.0,41767300.0,0.0,11001316175.0,0.0,0.0,0.0,-328301910.0,0.0,10673014265.0,10673014265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,2,2020-12-03 10:21:45.760,,
1877647,FPTS,CK,FPTS,2012,1,,2012-01-01,2012-03-31,WEB- BCTC Q1/2012,,2012-05-08,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:17.000,61630221107.0,,,,,,,,,15380254855.0,0.0,0.0,14183859476.0,0.0,2031943120.0,173588178.0,0.0,,29860575478.0,-27000000.0,61603221107.0,,,,,,,,,,,,,,,,,,,-7183972196.0,54419248911.0,,,,,,,,,,,,,,-7256704394.0,47162544517.0,1567581445.0,-1617014233.0,-49432788.0,0.0,47113111729.0,,,,-11777737182.0,0.0,35335374547.0,35335374547.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877655,FPTS,CK,FPTS,2012,2,,2012-04-01,2012-06-30,WEB - BCTC Q2/2012,,2012-07-16,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:16.000,18545118640.0,,,,,,,,,6714292080.0,0.0,90000000.0,400389602.0,0.0,-1539414640.0,-99264009.0,0.0,,12979115607.0,-16818182.0,18528300458.0,,,,,,,,,,,,,,,,,,,-3967765971.0,14560534487.0,,,,,,,,,,,,,,-735082969.0,13825451518.0,959561623.0,-678456368.0,281105255.0,0.0,14106556773.0,,,,-3525098045.0,0.0,10581458728.0,10581458728.0,,0.0,,,,,,,,,,,,,,797.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877697,FPTS,CK,FPTS,2012,3,,2012-07-01,2012-09-30,WEB - BCTC Q3/2012,,2012-10-15,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:18.000,-24409332617.0,,,,,,,,,-14640247333.0,0.0,0.0,-13420516965.0,0.0,-166490429.0,560975175.0,0.0,,3256946935.0,43818182.0,-24365514435.0,,,,,,,,,,,,,,,,,,,2529181227.0,-21836333208.0,,,,,,,,,,,,,,482519013.0,-21353814195.0,-394971848.0,280520969.0,-114450879.0,0.0,-21468265074.0,,,,5367354445.0,0.0,-16100910629.0,-16100910629.0,,0.0,,,,,,,,,,,,,,-390.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877927,FPTS,CK,FPTS,2012,4,,2012-10-01,2012-12-31,WEB- BCTC NAM KT2012,,2013-03-19,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:15.000,181319932899.0,,,,,,,,,43356777811.0,0.0,90000000.0,30625490029.0,0.0,3558079988.0,564515129.0,0.0,,103125069942.0,-104818182.0,181215114717.0,,,,,,,,,,,,,,,,,,,-28246724390.0,152968390327.0,,,,,,,,,,,,,,-24368229277.0,128600161050.0,5627760139.0,-5376482972.0,251277167.0,0.0,128851438217.0,,,,-32209021961.0,0.0,96642416256.0,96642416256.0,,0.0,,,,,,,,,,,,,,1542.0,,2,2022-09-16 09:50:42.350,,TOOLS_MIGRATION_20221609
1877202,FPTS,CK,FPTS,2011,1,,2011-01-01,2011-03-31,OTC- BCTC Q1/2011,,2011-06-17,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:21.000,82372094331.0,,,,,,,,,17350111095.0,0.0,180000000.0,60666197623.0,0.0,1078962567.0,1720655782.0,0.0,,1376167264.0,-401600000.0,81970494331.0,,,,,,,,,,,,,,,,,,,-41420026182.0,40550468149.0,,,,,,,,,,,,,,-7393447098.0,33157021051.0,2118061563.0,-2124073760.0,-6012197.0,0.0,33151008854.0,,,,-8287752214.0,0.0,24863256640.0,24863256640.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877551,FPTS,CK,FPTS,2011,4,,2011-10-01,2011-12-31,WEB_BCTC KT 2011,,2012-04-16,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:11:57.000,290211025730.0,,,,,,,,,39171937071.0,0.0,310000000.0,200807022123.0,0.0,2120098927.0,6157742754.0,0.0,,41644224855.0,-457181815.0,289753843915.0,,,,,,,,,,,,,,,,,,,-121727036467.0,168026807448.0,,,,,,,,,,,,,,-25217139459.0,142809667989.0,5086075807.0,-5342495663.0,-256419856.0,0.0,142553248133.0,,,,-35187366324.0,0.0,107365881809.0,107365881809.0,,0.0,,,,,,,,,,,,,,2882.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877027,FPTS,CK,FPTS,2009,1,,2009-01-01,2009-03-31,OTC-BCTC Q1/2009,,2010-12-28,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:07.000,9193934726.0,,,,,,,,,5063419671.0,0.0,0.0,813866031.0,0.0,307441600.0,781720617.0,0.0,,2227486807.0,0.0,9193934726.0,,,,,,,,,,,,,,,,,,,-10756185470.0,-1562250744.0,,,,,,,,,,,,,,-5554754287.0,-7117005031.0,498783825.0,-518122673.0,-19338848.0,0.0,-7136343879.0,,,,0.0,0.0,-7136343879.0,-7136343879.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877028,FPTS,CK,FPTS,2009,2,,2009-04-01,2009-06-30,OTC-BCTC Q2/2009,,2010-12-28,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:08.000,33925701147.0,,,,,,,,,22870747331.0,0.0,0.0,5566315622.0,0.0,-72927980.0,2805196215.0,0.0,,2756369959.0,0.0,33925701147.0,,,,,,,,,,,,,,,,,,,-359131382.0,33566569765.0,,,,,,,,,,,,,,-1390037332.0,32176532433.0,1782035306.0,-1558128319.0,223906987.0,0.0,32400439420.0,,,,0.0,0.0,32400439420.0,32400439420.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877029,FPTS,CK,FPTS,2009,3,,2009-07-01,2009-09-30,OTC-BCTC Q3/2009,,2010-12-28,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:09.000,35368088617.0,,,,,,,,,8832012069.0,0.0,0.0,21409232740.0,0.0,71213258.0,3222790552.0,0.0,,1832839998.0,0.0,35368088617.0,,,,,,,,,,,,,,,,,,,-13667975543.0,21700113074.0,,,,,,,,,,,,,,723796528.0,22423909602.0,600059547.0,-595346225.0,4713322.0,0.0,22428622924.0,,,,0.0,0.0,22428622924.0,22428622924.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877023,FPTS,CK,FPTS,2009,4,,2009-10-01,2009-12-31,OTC-BCTC nam 2009,,2010-12-28,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:03.000,137443325311.0,,,,,,,,,80793105009.0,0.0,0.0,-27429414393.0,1807347819.0,53904676244.0,14422868347.0,0.0,,13944742285.0,0.0,137443325311.0,,,,,,,,,,,,,,,,,,,-42020252556.0,95423072755.0,,,,,,,,,,,,,,-23104111813.0,72318960942.0,7830266259.0,-7319717235.0,510549024.0,0.0,72829509966.0,,,,0.0,0.0,72829509966.0,72829509966.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877410,FPTS,CK,FPTS,2008,1,,2008-01-01,2008-03-31,Web Cty -BCTC Q1/2008,,2011-09-09,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:27.000,12302344539.0,,,,,,,,,6226223106.0,0.0,0.0,526284000.0,0.0,48971100.0,430757708.0,0.0,,5070108625.0,0.0,12302344539.0,,,,,,,,,,,,,,,,,,,-9472480727.0,2829863812.0,,,,,,,,,,,,,,-10843971581.0,-8014107769.0,59097980.0,-39245968.0,19852012.0,0.0,-7994255757.0,,,,0.0,0.0,-7994255757.0,-7994255757.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877059,FPTS,CK,FPTS,2008,2,,2008-04-01,2008-06-30,Web Cty -BCTC Q2/2008,,2011-01-19,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:32.000,-3740932213.0,,,,,,,,,1263696640.0,0.0,0.0,-526284000.0,0.0,-48971100.0,-430757708.0,0.0,,-3998616045.0,0.0,-3740932213.0,,,,,,,,,,,,,,,,,,,-50051671407.0,-53792603620.0,,,,,,,,,,,,,,508980433.0,-53283623187.0,1138428566.0,-1216919534.0,-78490968.0,0.0,-53362114155.0,,,,0.0,0.0,-53362114155.0,-53362114155.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877060,FPTS,CK,FPTS,2008,3,,2008-07-01,2008-09-30,Web Cty -BCTC Q3/2008,,2011-01-19,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:33.000,10136885348.0,,,,,,,,,10312516628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-175631280.0,0.0,10136885348.0,,,,,,,,,,,,,,,,,,,51382401151.0,61519286499.0,,,,,,,,,,,,,,1851113471.0,63370399970.0,1224137475.0,-1362163726.0,-138026251.0,0.0,63232373719.0,,,,0.0,0.0,63232373719.0,63232373719.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877024,FPTS,CK,FPTS,2008,4,,2008-10-01,2008-12-31,OTC-BCTC nam 2008,,2010-12-28,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:04.000,58897331599.0,,,,,,,,,7320645440.0,0.0,0.0,4142023662.0,0.0,613894150.0,25011228011.0,0.0,,21809540336.0,0.0,58897331599.0,,,,,,,,,,,,,,,,,,,-262273809452.0,-203376477853.0,,,,,,,,,,,,,,-33412450312.0,-236788928165.0,1908574209.0,-1810123546.0,98450663.0,0.0,-236690477502.0,,,,0.0,0.0,-236690477502.0,-236690477502.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877026,FPTS,CK,FPTS,2010,1,,2010-01-01,2010-03-31,OTC-BCTC Q1/2010,,2010-12-28,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:06.000,79778913962.0,,,,,,,,,34592407577.0,0.0,0.0,28034707844.0,0.0,544242640.0,5989968817.0,0.0,,10617587084.0,0.0,79778913962.0,,,,,,,,,,,,,,,,,,,-18773446869.0,61005467093.0,,,,,,,,,,,,,,-7247017187.0,53758449906.0,2641727850.0,-2571697246.0,70030604.0,0.0,53828480510.0,,,,0.0,0.0,53828480510.0,53828480510.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.343,,TOOLS_MIGRATION_20221609
1877062,FPTS,CK,FPTS,2010,2,,2010-04-01,2010-06-30,Web Cty -BCTC Q2/2010,,2011-01-19,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:35.000,52620114996.0,,,,,,,,,7487432181.0,0.0,0.0,48730465602.0,0.0,-1643149.0,1773544872.0,0.0,,-5369684510.0,0.0,52620114996.0,,,,,,,,,,,,,,,,,,,-34910816187.0,17709298809.0,,,,,,,,,,,,,,-539030957.0,17170267852.0,1163971920.0,-1272014381.0,-108042461.0,0.0,17062225391.0,,,,-2606735287.0,0.0,14455490104.0,14455490104.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
1877063,FPTS,CK,FPTS,2010,3,,2010-07-01,2010-09-30,Web Cty -BCTC Q3/2010,,2011-01-19,False,1.0,2015-08-12 00:00:00.000,2015-08-12 00:12:36.000,-57132381358.0,,,,,,,,,-11575191521.0,0.0,0.0,-38572709925.0,0.0,-28013194.0,-3853118628.0,0.0,,-3103348090.0,0.0,-57132381358.0,,,,,,,,,,,,,,,,,,,25631137195.0,-31501244163.0,,,,,,,,,,,,,,-419230874.0,-31920475037.0,-497751947.0,482792106.0,-14959841.0,0.0,-31935434878.0,,,,-7132082469.0,0.0,-39067517347.0,-39067517347.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.347,,TOOLS_MIGRATION_20221609
